gameId,nflId,playerName,speed,Temperature
2021010300,42901,Dean Marlowe,4.197990762124714,34.82857142857143
2021010300,43501,Kavon Frazier,4.392117183653377,34.82857142857143
2021010300,43534,Clayton Fejedelem,3.9627009383924934,34.82857142857143
2021010300,43535,Tyler Matakevich,3.963279445727488,34.82857142857143
2021010300,44174,Sam Eguavoen,4.468775743707085,34.82857142857143
2021010300,44931,Mack Hollins,4.949267734553773,34.82857142857143
2021010300,44985,Isaiah McKenzie,3.107426470588233,34.82857142857143
2021010300,45369,Marcus Kemp,5.513312356979405,34.82857142857143
2021010300,45608,Jamal Perry,5.159928400954653,34.82857142857143
2021010300,46223,Siran Neal,4.898265524625266,34.82857142857143
2021010300,46298,Jason Sanders,3.1617851500789884,34.82857142857143
2021010300,46303,Andre Smith,4.65797741273101,34.82857142857143
2021010300,46969,Nate Holley,4.493691733996271,34.82857142857143
2021010300,47934,Andrew Van Ginkel,3.541175030599762,34.82857142857143
2021010300,47964,Jaquan Johnson,4.367413394919169,34.82857142857143
2021010300,48008,Darryl Johnson,3.460024594195778,34.82857142857143
2021010300,48449,Nate Becker,1.8112323943661972,34.82857142857143
2021010300,48482,Tyrel Dodson,4.191559999999997,34.82857142857143
2021010300,52438,Noah Igbinoghene,3.6714896008993874,34.82857142857143
2021010300,52462,A.J. Epenesa,3.396089285714283,34.82857142857143
2021010300,52478,Brandon Jones,3.8150397456279856,34.82857142857143
2021010300,52536,Gabriel Davis,3.402211538461539,34.82857142857143
2021010300,40096,A.J. Klein,3.822545201668982,34.82857142857143
2021010300,42924,Jesse Davis,0.35073732718893974,34.82857142857143
2021010300,43319,Vernon Butler,0.8119999999999997,34.82857142857143
2021010300,43436,Quinton Jefferson,1.2663709677419344,34.82857142857143
2021010300,43510,Ted Karras,0.3525806451612903,34.82857142857143
2021010300,44943,Julien Davenport,0.2970967741935484,34.82857142857143
2021010300,45296,Matt Haack,2.101417322834645,34.82857142857143
2021010300,46085,Tremaine Edmunds,1.332580645161289,34.82857142857143
2021010300,46192,Durham Smythe,3.127262750161395,34.82857142857143
2021010300,46698,Levi Wallace,3.4407661290322564,34.82857142857143
2021010300,47796,Christian Wilkins,1.0326739130434754,34.82857142857143
2021010300,47861,Michael Deiter,0.3889861751152075,34.82857142857143
2021010300,52426,Austin Jackson,0.49414746543778815,34.82857142857143
2021010300,52447,Robert Hunt,0.4031797235023042,34.82857142857143
2021010300,52593,Blake Ferguson,3.578301462317216,34.82857142857143
2021010300,52647,Dane Jackson,4.667095483133221,34.82857142857143
2021010300,43308,Shaq Lawson,1.7259886201991455,34.82857142857143
2021010300,43321,Emmanuel Ogbah,1.268610687022902,34.82857142857143
2021010300,43617,Reid Ferguson,1.9597980997624682,34.82857142857143
2021010300,46307,Zach Sieler,1.2971977240398278,34.82857142857143
2021010300,46903,Corey Bojorquez,1.1232066508313532,34.82857142857143
2021010300,52654,Malcolm Perry,2.712464454976301,34.82857142857143
2021010300,38673,Josh Norman,3.1793333333333336,34.82857142857143
2021010300,40166,Jordan Poyer,2.6108433734939758,34.82857142857143
2021010300,41276,Trent Murphy,3.407953488372092,34.82857142857143
2021010300,43638,Justin Zimmer,2.8646987951807232,34.82857142857143
2021010300,44976,Matt Milano,3.543012048192771,34.82857142857143
2021010300,45590,Calvin Munson,3.1878983261004445,34.82857142857143
2021010300,46190,Taron Johnson,4.5972003352891875,34.82857142857143
