gameId,nflId,speed,Temperature
2019122900,36060,4.1101679389312995,46.94
2019122900,38883,3.798335787923416,46.94
2019122900,40473,4.427177221404022,46.94
2019122900,40476,4.4357962771458075,46.94
2019122900,41353,4.126242147344383,46.94
2019122900,41953,3.042000000000001,46.94
2019122900,42407,4.4177908689249,46.94
2019122900,42514,2.6370577617328563,46.94
2019122900,42555,4.403190279214067,46.94
2019122900,43396,4.852021716649424,46.94
2019122900,43535,3.598802660753884,46.94
2019122900,43641,4.12876404494382,46.94
2019122900,43693,4.60869565217391,46.94
2019122900,43988,4.639725956566703,46.94
2019122900,44906,4.168437102922486,46.94
2019122900,45268,1.4981212121212115,46.94
2019122900,45702,4.134182444061961,46.94
2019122900,46457,4.390206254158354,46.94
2019122900,46902,4.5720734229576125,46.94
2019122900,46958,4.371158566519392,46.94
2019122900,47876,4.905544815465731,46.94
2019122900,47905,3.547268957345975,46.94
2019122900,30937,0.5583726415094339,46.94
2019122900,31018,1.6421409574468073,46.94
2019122900,35446,1.7648598130841113,46.94
2019122900,35449,0.546604361370717,46.94
2019122900,36086,2.2948138297872323,46.94
2019122900,37104,0.7349764150943403,46.94
2019122900,39470,3.191666666666667,46.94
2019122900,41444,0.6824610591900316,46.94
2019122900,41532,0.4688785046728967,46.94
2019122900,42365,0.683271028037383,46.94
2019122900,42441,1.5144548286604367,46.94
2019122900,43394,0.21006230529595019,46.94
2019122900,44842,1.0780685358255442,46.94
2019122900,44886,0.7220990566037733,46.94
2019122900,46080,1.4096884735202484,46.94
2019122900,46097,1.5268847352024926,46.94
2019122900,46152,0.32682242990654203,46.94
2019122900,46284,0.3061993769470404,46.94
2019122900,47793,0.97208722741433,46.94
2019122900,48220,0.26604361370716506,46.94
2019122900,43383,1.9796472392638023,46.94
2019122900,46187,4.968605056669577,46.94
2019122900,46234,3.565264116575595,46.94
2019122900,47896,5.886164383561644,46.94
2019122900,48005,2.339380692167577,46.94
2019122900,42333,2.853542168674698,46.94
2019122900,43606,2.6301426533523533,46.94
2019122900,44859,3.6028505535055357,46.94
2019122900,47866,4.613983606557377,46.94
2019122900,47910,4.5624974093264274,46.94
2019122900,34774,0.2719417475728156,46.94
2019122900,38554,0.32961165048543695,46.94
2019122900,40003,0.6273786407766992,46.94
2019122900,41222,0.39048543689320386,46.94
2019122900,41959,0.3354368932038834,46.94
2019122900,43333,0.45990291262135935,46.94
2019122900,43435,0.6948543689320393,46.94
2019122900,44828,1.408543689320388,46.94
2019122900,44950,0.37805825242718444,46.94
2019122900,46217,4.591462333825701,46.94
2019122900,47849,2.30614849187935,46.94
2019122900,37778,4.205390625000001,46.94
2019122900,41500,4.136434108527132,46.94
2019122901,33469,2.3745791245791237,40.12571428571429
2019122901,35685,3.6959428950863207,40.12571428571429
2019122901,39008,3.644506369426752,40.12571428571429
2019122901,40245,3.8907599629286396,40.12571428571429
2019122901,40463,4.482493472584867,40.12571428571429
2019122901,41997,3.9914805023132875,40.12571428571429
2019122901,42359,4.115448717948719,40.12571428571429
2019122901,42437,4.198341511285579,40.12571428571429
2019122901,42590,4.613927077106991,40.12571428571429
2019122901,42901,3.3754215581643567,40.12571428571429
2019122901,43079,3.1695941217634704,40.12571428571429
2019122901,43616,4.4096682188591485,40.12571428571429
2019122901,44892,4.262725321888416,40.12571428571429
2019122901,45286,3.992820053715312,40.12571428571429
2019122901,45516,4.426496565260052,40.12571428571429
2019122901,46223,3.6932739804710004,40.12571428571429
2019122901,46527,5.100874785591774,40.12571428571429
2019122901,46694,5.120026178010467,40.12571428571429
2019122901,46723,3.606373790022343,40.12571428571429
2019122901,46815,4.93625,40.12571428571429
2019122901,47964,3.5254863481228607,40.12571428571429
2019122901,48008,3.2150477707006386,40.12571428571429
2019122901,37091,0.7331884057971015,40.12571428571429
2019122901,41276,1.252622601279318,40.12571428571429
2019122901,41843,0.25746212121212136,40.12571428571429
2019122901,43447,0.27871212121212113,40.12571428571429
2019122901,43524,1.6826254826254818,40.12571428571429
2019122901,44240,3.3427099841521404,40.12571428571429
2019122901,45007,0.8293181818181817,40.12571428571429
2019122901,45024,0.40458333333333335,40.12571428571429
2019122901,45144,2.8762548262548266,40.12571428571429
2019122901,45382,0.42204545454545445,40.12571428571429
2019122901,46141,0.39147727272727273,40.12571428571429
2019122901,46249,0.8972222222222218,40.12571428571429
2019122901,46698,2.3275000000000006,40.12571428571429
2019122901,47904,2.512175032175033,40.12571428571429
2019122901,38061,3.5576110562685153,40.12571428571429
2019122901,42379,3.3436968576709787,40.12571428571429
2019122901,42428,3.4623856858846964,40.12571428571429
2019122901,43617,2.830845070422534,40.12571428571429
2019122901,44971,4.66340243902439,40.12571428571429
2019122901,46279,2.597935153583615,40.12571428571429
2019122901,46903,1.903693270735523,40.12571428571429
2019122901,42771,3.5960399334442616,40.12571428571429
2019122901,43993,3.559948253557568,40.12571428571429
2019122901,44985,2.8721664887940235,40.12571428571429
2019122901,46190,4.588856707317071,40.12571428571429
2019122901,34777,1.6280645161290317,40.12571428571429
2019122901,43498,2.462150537634407,40.12571428571429
2019122901,43716,2.7526881720430114,40.12571428571429
2019122901,43747,1.0716129032258068,40.12571428571429
2019122901,47786,1.6474731182795699,40.12571428571429
2019122901,48654,1.5658064516129033,40.12571428571429
2019122901,37234,0.866326530612245,40.12571428571429
2019122901,41307,0.5021428571428571,40.12571428571429
2019122901,42471,0.7239583333333334,40.12571428571429
2019122901,43045,0.3648979591836735,40.12571428571429
2019122901,43372,0.6223469387755104,40.12571428571429
2019122901,44875,1.1008333333333333,40.12571428571429
2019122901,48512,0.2443877551020408,40.12571428571429
2019122901,42395,1.3617073170731713,40.12571428571429
2019122901,47792,4.166822429906543,40.12571428571429
2019122901,46689,0.4338,40.12571428571429
2019122901,47821,0.37339999999999995,40.12571428571429
2019122901,37201,2.598666666666667,40.12571428571429
2019122902,35471,4.459984697781178,66.45714285714284
2019122902,37265,4.420576584507037,66.45714285714284
2019122902,38470,4.396014760147608,66.45714285714284
2019122902,40676,3.335486891385764,66.45714285714284
2019122902,42331,4.058842105263158,66.45714285714284
2019122902,42374,4.496483921982069,66.45714285714284
2019122902,42469,3.986979913916791,66.45714285714284
2019122902,42607,4.495715090090094,66.45714285714284
2019122902,43525,4.9916648168701485,66.45714285714284
2019122902,44065,4.107205623901582,66.45714285714284
2019122902,45005,3.8550533617929594,66.45714285714284
2019122902,45244,4.282988929889292,66.45714285714284
2019122902,45266,4.227578692493948,66.45714285714284
2019122902,45307,4.7572879932829535,66.45714285714284
2019122902,45648,5.247353716394299,66.45714285714284
2019122902,46303,4.171568516421296,66.45714285714284
2019122902,46378,5.224456159822421,66.45714285714284
2019122902,46762,3.67970123022847,66.45714285714284
2019122902,48337,3.364807017543859,66.45714285714284
2019122902,48415,2.1766630669546467,66.45714285714284
2019122902,48537,3.9601364670204813,66.45714285714284
2019122902,48588,4.593820704375673,66.45714285714284
2019122902,34615,2.0814009111617295,66.45714285714284
2019122902,35442,0.8150753768844214,66.45714285714284
2019122902,35743,0.6846999999999996,66.45714285714284
2019122902,38539,1.619189189189189,66.45714285714284
2019122902,38545,0.6237999999999999,66.45714285714284
2019122902,39964,1.5976633165829155,66.45714285714284
2019122902,40013,0.3196000000000001,66.45714285714284
2019122902,40023,0.6012,66.45714285714284
2019122902,40346,0.4121,66.45714285714284
2019122902,41338,3.635075376884418,66.45714285714284
2019122902,42356,0.6217006802721088,66.45714285714284
2019122902,42796,0.3136,66.45714285714284
2019122902,43319,1.443969849246228,66.45714285714284
2019122902,43351,3.0040869565217356,66.45714285714284
2019122902,43689,2.6438281250000006,66.45714285714284
2019122902,44062,2.9706150341685618,66.45714285714284
2019122902,44844,0.2623000000000001,66.45714285714284
2019122902,46230,3.2319223985890644,66.45714285714284
2019122902,46314,0.35943333333333355,66.45714285714284
2019122902,47799,2.2835307517084273,66.45714285714284
2019122902,40005,4.643090909090907,66.45714285714284
2019122902,42421,4.615448717948717,66.45714285714284
2019122902,43346,4.419615975422432,66.45714285714284
2019122902,44123,4.47405604719764,66.45714285714284
2019122902,33557,3.6547172081829156,66.45714285714284
2019122902,38569,4.861888586956524,66.45714285714284
2019122902,42098,2.154789410348977,66.45714285714284
2019122902,42302,4.329157641395916,66.45714285714284
2019122902,37737,2.0728892733564006,66.45714285714284
2019122902,37841,2.477448979591836,66.45714285714284
2019122902,40096,4.34749134948097,66.45714285714284
2019122902,37097,2.826705882352942,66.45714285714284
2019122902,38607,1.986823529411764,66.45714285714284
2019122902,39994,1.9581176470588229,66.45714285714284
2019122902,43409,1.696679245283019,66.45714285714284
2019122902,44823,4.432058823529413,66.45714285714284
2019122902,44915,2.22109433962264,66.45714285714284
2019122902,47888,2.605352941176471,66.45714285714284
2019122902,46618,3.3579320987654335,66.45714285714284
2019122902,46124,5.698999999999998,66.45714285714284
2019122902,47831,0.33888888888888896,66.45714285714284
2019122902,41436,0.22821052631578947,66.45714285714284
2019122902,41707,0.39473684210526316,66.45714285714284
2019122902,42375,0.43221052631578966,66.45714285714284
2019122902,42378,0.7171578947368421,66.45714285714284
2019122902,42445,0.2989473684210526,66.45714285714284
2019122902,42765,0.4127368421052632,66.45714285714284
2019122902,44876,0.377157894736842,66.45714285714284
2019122902,47995,0.5314736842105262,66.45714285714284
2019122902,48544,0.634,66.45714285714284
2019122902,48541,4.102177419354837,66.45714285714284
2019122903,38691,3.065718717683561,59.15428571428571
2019122903,40032,3.984056603773587,59.15428571428571
2019122903,40408,4.52856684491978,59.15428571428571
2019122903,41448,2.9008933717579235,59.15428571428571
2019122903,41937,4.048218132854577,59.15428571428571
2019122903,43395,4.594144282425178,59.15428571428571
2019122903,43534,4.128338870431898,59.15428571428571
2019122903,43987,5.186676923076929,59.15428571428571
2019122903,45006,4.576128342245984,59.15428571428571
2019122903,45217,3.857302513464999,59.15428571428571
2019122903,45223,4.54009017560513,59.15428571428571
2019122903,45302,5.217416974169733,59.15428571428571
2019122903,46244,5.220092133238833,59.15428571428571
2019122903,46672,4.19522441651706,59.15428571428571
2019122903,46684,4.715967914438503,59.15428571428571
2019122903,46717,4.950804597701157,59.15428571428571
2019122903,46992,4.486811758055392,59.15428571428571
2019122903,47605,4.1544563986410035,59.15428571428571
2019122903,47863,4.335973262032085,59.15428571428571
2019122903,47965,4.935461485079807,59.15428571428571
2019122903,48136,3.9377645942097774,59.15428571428571
2019122903,48539,3.577176079734218,59.15428571428571
2019122903,35493,0.9578481012658231,59.15428571428571
2019122903,38955,3.1199859550561775,59.15428571428571
2019122903,40118,0.3501265822784813,59.15428571428571
2019122903,40416,0.341139240506329,59.15428571428571
2019122903,41228,0.35810126582278473,59.15428571428571
2019122903,41250,2.4575438596491224,59.15428571428571
2019122903,41264,0.4470886075949366,59.15428571428571
2019122903,41630,0.2950210970464133,59.15428571428571
2019122903,43376,0.7921518987341769,59.15428571428571
2019122903,43411,0.592742616033755,59.15428571428571
2019122903,45226,0.5128571428571428,59.15428571428571
2019122903,46146,1.3314917127071815,59.15428571428571
2019122903,46235,0.5309282700421943,59.15428571428571
2019122903,47953,3.0231571627260077,59.15428571428571
2019122903,47972,0.5431223628691983,59.15428571428571
2019122903,48139,1.8441011235955056,59.15428571428571
2019122903,48751,0.5590717299578055,59.15428571428571
2019122903,41483,5.263333333333334,59.15428571428571
2019122903,42500,2.8155069930069914,59.15428571428571
2019122903,43407,4.633977528089888,59.15428571428571
2019122903,45819,4.367842323651453,59.15428571428571
2019122903,46227,2.641742738589211,59.15428571428571
2019122903,46239,2.088123324396783,59.15428571428571
2019122903,32436,2.2713746223564955,59.15428571428571
2019122903,34593,1.2281570996978854,59.15428571428571
2019122903,38571,0.65695530726257,59.15428571428571
2019122903,38602,0.6510614525139665,59.15428571428571
2019122903,39959,0.96654605263158,59.15428571428571
2019122903,41619,0.7143016759776538,59.15428571428571
2019122903,42373,1.1613407821229054,59.15428571428571
2019122903,43388,1.1747765363128502,59.15428571428571
2019122903,44877,0.7997931034482759,59.15428571428571
2019122903,46073,2.7088547486033536,59.15428571428571
2019122903,46090,0.5259217877094976,59.15428571428571
2019122903,46136,0.8228099173553717,59.15428571428571
2019122903,47902,1.422374301675978,59.15428571428571
2019122903,47919,0.4741340782122902,59.15428571428571
2019122903,47938,0.8266480446927368,59.15428571428571
2019122903,48085,0.5340782122905026,59.15428571428571
2019122903,43663,2.85962328767123,59.15428571428571
2019122903,45330,4.610604796663194,59.15428571428571
2019122903,47855,4.43608552631579,59.15428571428571
2019122903,45305,0.9086666666666665,59.15428571428571
2019122903,43638,0.5838235294117647,59.15428571428571
2019122903,45414,1.1768518518518516,59.15428571428571
2019122903,46123,5.14846153846154,59.15428571428571
2019122904,37317,3.309499999999997,49.52
2019122904,38645,5.254823529411761,49.52
2019122904,39374,4.921499717034515,49.52
2019122904,40038,2.888647342995175,49.52
2019122904,40125,3.3904672897196244,49.52
2019122904,40579,5.0220656479909564,49.52
2019122904,42394,3.984033232628401,49.52
2019122904,42511,4.99428409734014,49.52
2019122904,43000,5.190588568194688,49.52
2019122904,43360,5.0824391624221885,49.52
2019122904,43442,4.169756649688738,49.52
2019122904,43576,4.880179894179901,49.52
2019122904,45043,4.442322274881521,49.52
2019122904,45082,4.710065681444995,49.52
2019122904,45532,3.383052064631958,49.52
2019122904,46206,3.9579880239520975,49.52
2019122904,46362,4.484008782936007,49.52
2019122904,46746,3.824108761329302,49.52
2019122904,47911,3.847827648114905,49.52
2019122904,47989,4.6197641509434,49.52
2019122904,47996,5.293881889763786,49.52
2019122904,48684,5.895566037735849,49.52
2019122904,30452,1.620287769784173,49.52
2019122904,38138,0.8090215827338123,49.52
2019122904,41748,3.0489007092198626,49.52
2019122904,42094,6.141623188405795,49.52
2019122904,45335,3.3795395683453227,49.52
2019122904,46185,4.175238397965679,49.52
2019122904,46699,2.871064748201444,49.52
2019122904,48051,2.4811042183622805,49.52
2019122904,28103,0.6945188284518833,49.52
2019122904,38220,2.745783738474436,49.52
2019122904,38647,0.5194769874476988,49.52
2019122904,39977,0.5605857740585775,49.52
2019122904,41242,0.39577405857740594,49.52
2019122904,41369,0.593326359832636,49.52
2019122904,42559,0.5676671619613669,49.52
2019122904,42654,0.36688284518828485,49.52
2019122904,43441,0.7839970282317983,49.52
2019122904,44861,1.272793427230047,49.52
2019122904,45057,1.0010669456066954,49.52
2019122904,46232,1.0209623430962331,49.52
2019122904,46266,2.772952731737259,49.52
2019122904,47809,0.4535120643431636,49.52
2019122904,47956,3.025281007751938,49.52
2019122904,48560,0.5752510460251041,49.52
2019122904,40656,3.9012857142857125,49.52
2019122904,44967,2.540362989323842,49.52
2019122904,45004,4.145307692307699,49.52
2019122904,48122,3.5248760330578506,49.52
2019122904,34933,2.982739130434779,49.52
2019122904,35494,1.2390769230769236,49.52
2019122904,37087,0.5974871794871793,49.52
2019122904,38625,0.3288717948717947,49.52
2019122904,40600,2.4079999999999973,49.52
2019122904,41295,0.7846153846153847,49.52
2019122904,42352,0.5374358974358976,49.52
2019122904,43323,1.6847179487179487,49.52
2019122904,43356,0.9186153846153846,49.52
2019122904,44872,1.8936410256410248,49.52
2019122904,44904,3.7604770017035816,49.52
2019122904,46143,0.4205128205128206,49.52
2019122904,46262,2.252736842105262,49.52
2019122904,46360,0.3179999999999998,49.52
2019122904,47914,0.32153846153846133,49.52
2019122904,39954,3.1244848484848475,49.52
2019122904,45070,4.903652694610781,49.52
2019122904,46649,4.796484848484853,49.52
2019122904,46891,4.52077975376197,49.52
2019122904,41786,0.853469387755102,49.52
2019122904,46817,5.59780346820809,49.52
2019122905,32386,2.4033098591549296,45.16571428571429
2019122905,42458,3.9039716748768476,45.16571428571429
2019122905,42503,2.7721707317073165,45.16571428571429
2019122905,42818,4.6777095516569265,45.16571428571429
2019122905,43377,3.990858244937325,45.16571428571429
2019122905,43400,4.069223107569717,45.16571428571429
2019122905,44978,3.540944206008581,45.16571428571429
2019122905,45635,4.393062418725614,45.16571428571429
2019122905,46114,4.873171619163131,45.16571428571429
2019122905,46157,4.210510638297874,45.16571428571429
2019122905,46424,3.7281922310756914,45.16571428571429
2019122905,46777,2.9705714285714278,45.16571428571429
2019122905,46823,4.638695219123511,45.16571428571429
2019122905,47858,4.640411522633747,45.16571428571429
2019122905,47967,3.9611538461538425,45.16571428571429
2019122905,47968,5.042280557834299,45.16571428571429
2019122905,47969,3.9322058823529438,45.16571428571429
2019122905,47977,4.503357058125745,45.16571428571429
2019122905,48007,4.403591331269352,45.16571428571429
2019122905,48009,4.529209726443769,45.16571428571429
2019122905,48454,4.748915662650605,45.16571428571429
2019122905,48458,3.7142513576415883,45.16571428571429
2019122905,29468,2.779943820224715,45.16571428571429
2019122905,31517,2.6586038961038945,45.16571428571429
2019122905,38578,3.8307627118644065,45.16571428571429
2019122905,40113,2.6170474516695954,45.16571428571429
2019122905,41349,3.538998957247132,45.16571428571429
2019122905,42381,1.503626943005181,45.16571428571429
2019122905,43316,1.4353896103896102,45.16571428571429
2019122905,43408,2.810969932104752,45.16571428571429
2019122905,43420,2.4917831325301183,45.16571428571429
2019122905,43426,1.3898497854077247,45.16571428571429
2019122905,43590,4.36683912691997,45.16571428571429
2019122905,44845,4.295621890547263,45.16571428571429
2019122905,44937,3.0669457221711167,45.16571428571429
2019122905,46087,4.812558139534884,45.16571428571429
2019122905,47795,2.4578896103896106,45.16571428571429
2019122905,47804,3.2394943820224693,45.16571428571429
2019122905,42827,4.336015625000002,45.16571428571429
2019122905,43398,3.6093344155844167,45.16571428571429
2019122905,46241,1.4846332046332027,45.16571428571429
2019122905,46308,2.820180180180182,45.16571428571429
2019122905,46705,3.245202558635394,45.16571428571429
