gameId,nflId,playerName,speed,Temperature
2018123000,39470,Justin Tucker,3.382101977107178,42.85999999999999
2018123000,40579,Ray-Ray Armstrong,4.136881243063266,42.85999999999999
2018123000,41316,Phillip Gaines,4.680598052851179,42.85999999999999
2018123000,42398,Maxx Williams,4.281075418994407,42.85999999999999
2018123000,42437,Ty Montgomery,5.044109055501472,42.85999999999999
2018123000,42608,Jermaine Whitehead,3.941958934517205,42.85999999999999
2018123000,43349,Cyrus Jones,4.500150451354066,42.85999999999999
2018123000,43396,Chris Moore,4.763573000733687,42.85999999999999
2018123000,43407,Juston Burris,5.004411764705885,42.85999999999999
2018123000,43427,Seth DeValve,3.529879261363638,42.85999999999999
2018123000,43498,Maurice Canady,4.464314442413173,42.85999999999999
2018123000,44837,Jabrill Peppers,1.8767391304347802,42.85999999999999
2018123000,44859,Tyus Bowser,4.518178477690292,42.85999999999999
2018123000,44999,Chuck Clark,4.256535648994516,42.85999999999999
2018123000,45350,Xavier Woodson-Luster,4.245452016689842,42.85999999999999
2018123000,46187,Anthony Averett,4.774540682414707,42.85999999999999
2018123000,46191,Kenny Young,4.457779479326188,42.85999999999999
2018123000,46244,Damion Ratley,3.731042654028438,42.85999999999999
2018123000,46506,Dontrell Hilliard,4.28892882818116,42.85999999999999
2018123000,46672,Tavierre Thomas,4.385450704225361,42.85999999999999
2018123000,46732,D'Juan Hines,4.483812430632629,42.85999999999999
2018123000,46958,Chris Board,4.122746800731259,42.85999999999999
2018123000,31018,Sam Koch,2.114334916864607,42.85999999999999
2018123000,36086,Morgan Cox,2.762933491686461,42.85999999999999
2018123000,41388,Chris Smith,0.6582012195121956,42.85999999999999
2018123000,41532,James Hurst,0.5476524390243901,42.85999999999999
2018123000,42514,Nick Boyle,3.203518930957682,42.85999999999999
2018123000,43321,Emmanuel Ogbah,0.6838795518207281,42.85999999999999
2018123000,43388,Joe Schobert,1.3103480278422268,42.85999999999999
2018123000,43418,Derrick Kindred,2.849847645429358,42.85999999999999
2018123000,43491,Anthony Zettel,3.2008250226654633,42.85999999999999
2018123000,43637,Briean Boddy-Calhoun,2.4456844547563765,42.85999999999999
2018123000,43686,Trevon Coley,0.7378353658536589,42.85999999999999
2018123000,43695,Matt Skura,0.35676829268292687,42.85999999999999
2018123000,44813,Myles Garrett,1.4952500000000006,42.85999999999999
2018123000,44886,Chris Wormley,0.7933764367816091,42.85999999999999
2018123000,44972,Jermaine Eluemunor,0.35304878048780486,42.85999999999999
2018123000,46152,Orlando Brown,0.406981707317073,42.85999999999999
2018123000,46219,Genard Avery,2.762477987421378,42.85999999999999
2018123000,46284,Bradley Bozeman,0.39731707317073184,42.85999999999999
2018123000,46174,Antonio Callaway,3.1859749144811875,42.85999999999999
2018123000,34723,Britton Colquitt,1.3313292117465232,42.85999999999999
2018123000,38557,Kevin Zeitler,0.39448763250883395,42.85999999999999
2018123000,38955,Charley Hughlett,2.574652241112827,42.85999999999999
2018123000,39907,Darren Fells,0.4488692579505303,42.85999999999999
2018123000,40042,Brandon Williams,0.9345108695652178,42.85999999999999
2018123000,40064,Earl Watford,0.42505300353356895,42.85999999999999
2018123000,40416,Chris Hubbard,0.2898233215547705,42.85999999999999
2018123000,40737,Tony Jefferson,1.2821201413427572,42.85999999999999
2018123000,41228,Greg Robinson,0.3585159010600708,42.85999999999999
2018123000,41264,Joel Bitonio,0.7104593639575972,42.85999999999999
2018123000,41363,Brent Urban,1.305,42.85999999999999
2018123000,43435,Matt Judon,1.9593199381761959,42.85999999999999
2018123000,43693,Patrick Onwuasor,3.5436762860727713,42.85999999999999
2018123000,43694,Michael Pierce,0.4404946996466431,42.85999999999999
2018123000,46102,Austin Corbett,0.5100706713780917,42.85999999999999
2018123000,46634,Greg Joseph,2.925553914327918,42.85999999999999
2018123000,36060,Anthony Levine,4.674924924924929,42.85999999999999
2018123000,41448,T.J. Carrie,3.9863436123348097,42.85999999999999
2018123000,46094,Hayden Hurst,3.205736040609136,42.85999999999999
2018123000,46155,Mark Andrews,2.799365482233502,42.85999999999999
2018123000,40000,Jamie Collins,1.4937864077669907,42.85999999999999
2018123000,41483,Terrance Mitchell,4.592718446601942,42.85999999999999
2018123000,42373,Damarious Randall,1.739320388349515,42.85999999999999
2018123000,44877,Larry Ogunjobi,1.9750485436893213,42.85999999999999
